央卫频道C,#genre#
Arirang TV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
Arirang TV Korea EN,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
가요TV,http://gayotv.net:1935/live/gayotv/playlist.m3u8
국악방송,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
三立台湾台,https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&rebase=on
NHK華語,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日本NHK,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
凤凰中文,http://zb.ios.ifeng.com/live/05QGDA0CIRK/index.m3u8
凤凰中文,http://39.134.134.87/otttv.bj.chinamobile.com/TVOD/88888888/224/3221225948/1.m3u8
凤凰中文,http://api.phoves.com.cn/iptv/gudou5.php?id=fhzw_1500&/PLTV/hls.smil.m3u8
凤凰中文,http://tyzb2021.chxjon.cn/iptv-cdn/公众号=太阳视界/tyzb37.php?id=2
凤凰中文,http://125.210.152.18:9090/live/FHZW_1200.m3u8
凤凰资讯,https://zb.ios.ifeng.com/live/05QGCOB3T34/index.m3u8
凤凰资讯,http://125.210.152.18:9090/live/FHZX_1200.m3u8
凤凰资讯,http://tyzb2021.chxjon.cn/iptv-cdn/公众号=太阳视界/tyzb37.php?id=1
凤凰香港,http://tyzb2021.chxjon.cn/iptv-cdn/公众号=太阳视界/tyzb37.php?id=3
凤凰香港,https://d1rq1yf783ri9s.cloudfront.net/p2_cbr_lo_720p.m3u8
凤凰香港,https://d1rq1yf783ri9s.cloudfront.net/p2_cbr_lo.m3u8
香港卫视,https://d2d50uwwyt5mlr.cloudfront.net/h1_cbr_lo_720p.m3u8
星空卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=xingkong_1500&/PLTV/hls.smil.m3u8
星空卫视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=234&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
星空卫视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
翡翠台,http://api.phoves.com.cn/iptv/gudou5.php?id=xgfeicui_1500&/PLTV/hls.smil.m3u8
翡翠台,http://116.199.5.58:8114/index.m3u8?3Fsv_chan_hls_se_idx=10&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
翡翠台,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
翡翠台,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
翡翠台,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
明珠台,http://api.phoves.com.cn/iptv/gudou5.php?id=xgmingzhu_1500&/PLTV/hls.smil.m3u8
明珠台,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
翡翠台,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=200
翡翠台,http://v3948069e.live.126.net/live/rnscsplb7452518881.flv
J2,http://v3948069e.live.126.net/live/hod490.flv
J2,http://v3948069e.live.126.net/live/hodttf42922498/3.flv
J2,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=204
J2,http://v3948069e.live.126.net/live/fuliyobf42922498/3.flv
TVB明珠,http://v3948069e.live.126.net/live/pjnruktw66623733/2.flv
TVB明珠,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=202
无线新闻台,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=210
无线财经,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=212
有线高清603台,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=222
有线18台,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=224
viuTV,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=230
NOW新闻台,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=238
NOW直播台,http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=240
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
年代新闻,http://198.16.106.62:8278/streams/d/niandainews_twn/playlist.m3u8
j2,https://p2.weizan.cn/1646497941/939801511891437526/live.m3u8
中天新聞,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twztxw
東森新聞,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twdsxw
非凡新聞,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twffxw
中视新聞,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twzsxw
台视新聞,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twtsxw
華视新聞,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twhsxw
壹新聞,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twyxw
東森電影,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twdsdy
龍華電影,http://www.chaojidianshi.net/nzbtv/ldlive.php?id=twlhdy
八大娱乐,http://198.16.106.62:8278/streams/d/badaentertain/playlist.m3u8
三立都會,https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&rebase=on
卫视中文,http://50.7.61.148:30080/Entry/starchinese
民視第一台,http://sytv.xtvants.fun/mytv.php?id=msdy&token=free&user=free
民視旅遊台,http://sytv.xtvants.fun/mytv.php?id=msly&token=free&user=free
中視菁采台,http://sytv.xtvants.fun/mytv.php?id=zsjc&token=free&user=free
公視,http://sytv.xtvants.fun/mytv.php?id=gs&token=free&user=free
東森幼幼,http://sytv.xtvants.fun/mytv.php?id=dsyy&token=free&user=free
東森綜合,http://sytv.xtvants.fun/mytv.php?id=dszh&token=free&user=free
東森戲劇,http://sytv.xtvants.fun/mytv.php?id=dsxj&token=free&user=free
中天亞洲台,http://sytv.xtvants.fun/mytv.php?id=ztyz&token=free&user=free
三立台灣台,http://sytv.xtvants.fun/mytv.php?id=sltw&token=free&user=free
三立都會台,http://sytv.xtvants.fun/mytv.php?id=sldh&token=free&user=free
三立新聞台,http://sytv.xtvants.fun/mytv.php?id=slxw&token=free&user=free
TVBS歡樂台,http://sytv.xtvants.fun/mytv.php?id=tvbshl&token=free&user=free
國興衛視,http://sytv.xtvants.fun/mytv.php?id=gxws&token=free&user=free
壹電影,http://sytv.xtvants.fun/mytv.php?id=ydy&token=free&user=free
寰宇綜合台,http://sytv.xtvants.fun/mytv.php?id=hyzh&token=free&user=free
美食星球,http://sytv.xtvants.fun/mytv.php?id=msxq&token=free&user=free
博斯高球II,http://sytv.xtvants.fun/mytv.php?id=bsgq2&token=free&user=free
博斯無限二台,http://sytv.xtvants.fun/mytv.php?id=bswx2&token=free&user=free
龍華戲劇,http://sytv.xtvants.fun/mytv.php?id=lhxj&token=free&user=free
龍華洋片,http://sytv.xtvants.fun/mytv.php?id=lhyp&token=free&user=free
緯來綜合台,http://sytv.xtvants.fun/mytv.php?id=wlzh&token=free&user=free
緯來戲劇台,http://sytv.xtvants.fun/mytv.php?id=wlxj&token=free&user=free
緯來日本台,http://sytv.xtvants.fun/mytv.php?id=wlrb&token=free&user=free
緯來電影台,http://sytv.xtvants.fun/mytv.php?id=wldy&token=free&user=free
緯來體育台,http://sytv.xtvants.fun/mytv.php?id=wlty&token=free&user=free
緯來育樂台,http://sytv.xtvants.fun/mytv.php?id=wlyl&token=free&user=free
八大第1台,http://sytv.xtvants.fun/mytv.php?id=bddy&token=free&user=free
愛爾達體育1台,http://sytv.xtvants.fun/mytv.php?id=aedty&token=free&user=free
愛爾達影劇台,http://sytv.xtvants.fun/mytv.php?id=aedyj&token=free&user=free
愛爾達綜合台,http://sytv.xtvants.fun/mytv.php?id=aedzh&token=free&user=free
愛爾達娛樂台,http://sytv.xtvants.fun/mytv.php?id=aedyl&token=free&user=free
靖洋卡通台,http://sytv.xtvants.fun/mytv.php?id=jykt&token=free&user=free
靖天卡通台,http://sytv.xtvants.fun/mytv.php?id=jtkt&token=free&user=free
靖天映畫,http://sytv.xtvants.fun/mytv.php?id=jtyh&token=free&user=free
靖天電影台,http://sytv.xtvants.fun/mytv.php?id=jtdy&token=free&user=free
靖天國際台,http://sytv.xtvants.fun/mytv.php?id=jtgj&token=free&user=free
港澳频道C,#genre#
翡翠台,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hkjade
TVB J2,,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hkj22
无线财经,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hkj52
天映频道,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hktypd
天映经典台,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hktyjd
东森电影,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twdsdy
龙翔时代,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twlxdy
玮来电影,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twwldy
壹新闻,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twyxw
TVBS新闻,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twtvbsxw
TVBS,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twtvbs
三立新闻,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twslxw
民视新闻,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twmsxw
年代新闻,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twndxw
凤凰中文,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=fhzw
凤凰资讯,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=fhzx
非凡新闻,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twffxw
卫视电影,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twwsdy
美亚电影,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twmydy
民视,http://sytv.xtvants.fun/mytv.php?id=ms&token=free&user=free
民视第一,http://sytv.xtvants.fun/mytv.php?id=msdy&token=free&user=free
民视台湾,http://sytv.xtvants.fun/mytv.php?id=mstw&token=free&user=free
民视新闻,http://sytv.xtvants.fun/mytv.php?id=msxw&token=free&user=free
民视影剧,http://sytv.xtvants.fun/mytv.php?id=msyj&token=free&user=free
民视综艺,http://sytv.xtvants.fun/mytv.php?id=mszy&token=free&user=free
民视旅游,http://sytv.xtvants.fun/mytv.php?id=msly&token=free&user=free
台视,http://sytv.xtvants.fun/mytv.php?id=ts&token=free&user=free
台视新闻,http://sytv.xtvants.fun/mytv.php?id=tsxw&token=free&user=free
台视财经,http://sytv.xtvants.fun/mytv.php?id=tscj&token=free&user=free
台视综合,http://sytv.xtvants.fun/mytv.php?id=tszh&token=free&user=free
中视,http://sytv.xtvants.fun/mytv.php?id=zs&token=free&user=free
中视新闻,http://sytv.xtvants.fun/mytv.php?id=zsxw&token=free&user=free
中视经典,http://sytv.xtvants.fun/mytv.php?id=zsjd&token=free&user=free
中视菁采,http://sytv.xtvants.fun/mytv.php?id=zsjc&token=free&user=free
华视,http://sytv.xtvants.fun/mytv.php?id=hs&token=free&user=free
华视教育体育文化,http://sytv.xtvants.fun/mytv.php?id=hsjy&token=free&user=free
华视新闻信息,http://sytv.xtvants.fun/mytv.php?id=hsxw&token=free&user=free
公视,http://sytv.xtvants.fun/mytv.php?id=gs&token=free&user=free
公视台语,http://sytv.xtvants.fun/mytv.php?id=gs2&token=free&user=free
公视3,http://sytv.xtvants.fun/mytv.php?id=gs3&token=free&user=free
东森新闻,http://sytv.xtvants.fun/mytv.php?id=dsxw&token=free&user=free
东森财经新闻,http://sytv.xtvants.fun/mytv.php?id=dscj&token=free&user=free
东森综合,http://sytv.xtvants.fun/mytv.php?id=dszh&token=free&user=free
东森戏剧,http://sytv.xtvants.fun/mytv.php?id=dsxj&token=free&user=free
东森洋片,http://sytv.xtvants.fun/mytv.php?id=dsyp&token=free&user=free
东森电影,http://sytv.xtvants.fun/mytv.php?id=dsdy&token=free&user=free
中天新闻,http://sytv.xtvants.fun/mytv.php?id=ztxw&token=free&user=free
中天娱乐,http://sytv.xtvants.fun/mytv.php?id=ztyl&token=free&user=free
中天亚洲,http://sytv.xtvants.fun/mytv.php?id=ztyz&token=free&user=free
三立台湾,http://sytv.xtvants.fun/mytv.php?id=sltw&token=free&user=free
三立新闻,http://sytv.xtvants.fun/mytv.php?id=slxw&token=free&user=free
三立财经,http://sytv.xtvants.fun/mytv.php?id=slcj&token=free&user=free
三立综合,http://sytv.xtvants.fun/mytv.php?id=slzh&token=free&user=free
三立戏剧,http://sytv.xtvants.fun/mytv.php?id=slxj&token=free&user=free
MTV综合,http://sytv.xtvants.fun/mytv.php?id=mtv&token=free&user=free
TVBS新闻,http://sytv.xtvants.fun/mytv.php?id=tvbsxw&token=free&user=free
TVBS欢乐,http://sytv.xtvants.fun/mytv.php?id=tvbshl&token=free&user=free
TVBS,http://sytv.xtvants.fun/mytv.php?id=tvbs&token=free&user=free
TVBS精采,http://sytv.xtvants.fun/mytv.php?id=tvbsjc&token=free&user=free
年代新闻,http://sytv.xtvants.fun/mytv.php?id=ndxw&token=free&user=free
MUCH TV,http://sytv.xtvants.fun/mytv.php?id=much&token=free&user=free
JET综合,http://sytv.xtvants.fun/mytv.php?id=jet&token=free&user=free
东风卫视,http://sytv.xtvants.fun/mytv.php?id=dfws&token=free&user=free
壹电影,http://sytv.xtvants.fun/mytv.php?id=ydy&token=free&user=free
非凡新闻,http://sytv.xtvants.fun/mytv.php?id=ffxw&token=free&user=free
非凡商业,http://sytv.xtvants.fun/mytv.php?id=ffsy&token=free&user=free
寰宇新闻,http://sytv.xtvants.fun/mytv.php?id=hyxw&token=free&user=free
寰宇新闻台湾,http://sytv.xtvants.fun/mytv.php?id=hyxw2&token=free&user=free
亚洲旅游,http://sytv.xtvants.fun/mytv.php?id=yzly&token=free&user=free
宝宝世界,http://sytv.xtvants.fun/mytv.php?id=bbsj&token=free&user=free
Medici-Arts,http://sytv.xtvants.fun/mytv.php?id=mdqys&token=free&user=free
博斯高球,http://sytv.xtvants.fun/mytv.php?id=bsgq&token=free&user=free
博斯高球II,http://sytv.xtvants.fun/mytv.php?id=bsgq2&token=free&user=free
博斯网球,http://sytv.xtvants.fun/mytv.php?id=bswq&token=free&user=free
博斯魅力,http://sytv.xtvants.fun/mytv.php?id=bsml&token=free&user=free
博斯运动一,http://sytv.xtvants.fun/mytv.php?id=bsyd&token=free&user=free
博斯运动二,http://sytv.xtvants.fun/mytv.php?id=bsyd2&token=free&user=free
博斯无限,http://sytv.xtvants.fun/mytv.php?id=bswx&token=free&user=free
博斯无限二,http://sytv.xtvants.fun/mytv.php?id=bswx2&token=free&user=free
龙华戏剧,http://sytv.xtvants.fun/mytv.php?id=lhxj&token=free&user=free
龙华偶像,http://sytv.xtvants.fun/mytv.php?id=lhox&token=free&user=free
龙华电影,http://sytv.xtvants.fun/mytv.php?id=lhdy&token=free&user=free
龙华洋片,http://sytv.xtvants.fun/mytv.php?id=lhyp&token=free&user=free
龙华日韩,http://sytv.xtvants.fun/mytv.php?id=lhrh&token=free&user=free
龙华卡通,http://sytv.xtvants.fun/mytv.php?id=lhkt&token=free&user=free
八大第1,http://sytv.xtvants.fun/mytv.php?id=bddy&token=free&user=free
八大戏剧,http://sytv.xtvants.fun/mytv.php?id=bdxj&token=free&user=free
八大娱乐,http://sytv.xtvants.fun/mytv.php?id=bdyl&token=free&user=free
八大精彩,http://sytv.xtvants.fun/mytv.php?id=bdjc&token=free&user=free
爱尔达体育1,http://sytv.xtvants.fun/mytv.php?id=aedty&token=free&user=free
爱尔达体育2,http://sytv.xtvants.fun/mytv.php?id=aedty2&token=free&user=free
TRACE Sport Stars,http://sytv.xtvants.fun/mytv.php?id=traces&token=free&user=free
智林体育,http://sytv.xtvants.fun/mytv.php?id=zlty&token=free&user=free
韩国娱乐,http://sytv.xtvants.fun/mytv.php?id=hgyl&token=free&user=free
靖洋卡通,http://sytv.xtvants.fun/mytv.php?id=jykt&token=free&user=free
靖天卡通,http://sytv.xtvants.fun/mytv.php?id=jtkt&token=free&user=free
靖天信息,http://sytv.xtvants.fun/mytv.php?id=jtzx&token=free&user=free
靖天综合,http://sytv.xtvants.fun/mytv.php?id=jtzh&token=free&user=free
靖天育乐,http://sytv.xtvants.fun/mytv.php?id=jtyl&token=free&user=free
靖天戏剧,http://sytv.xtvants.fun/mytv.php?id=jtxj&token=free&user=free
靖洋戏剧,http://sytv.xtvants.fun/mytv.php?id=jyxj&token=free&user=free
靖天映画,http://sytv.xtvants.fun/mytv.php?id=jtyh&token=free&user=free
靖天电影,http://sytv.xtvants.fun/mytv.php?id=jtdy&token=free&user=free
靖天国际,http://sytv.xtvants.fun/mytv.php?id=jtgj&token=free&user=free
靖天日本,http://sytv.xtvants.fun/mytv.php?id=jtrb&token=free&user=free
靖天欢乐,http://sytv.xtvants.fun/mytv.php?id=jthl&token=free&user=free
i-Fun动漫,http://sytv.xtvants.fun/mytv.php?id=afdm&token=free&user=free
高点综合,http://sytv.xtvants.fun/mytv.php?id=gdzh&token=free&user=free
高点育乐,http://sytv.xtvants.fun/mytv.php?id=gdyl&token=free&user=free
采昌影剧,http://sytv.xtvants.fun/mytv.php?id=ccyj&token=free&user=free
影迷数字电影,http://sytv.xtvants.fun/mytv.php?id=ymswdy&token=free&user=free
CATCHPLAY电影,http://sytv.xtvants.fun/mytv.php?id=catchplay&token=free&user=free
EYE TV戏剧,http://sytv.xtvants.fun/mytv.php?id=eyexj&token=free&user=free
EYE TV旅游,http://sytv.xtvants.fun/mytv.php?id=eyely&token=free&user=free
Z频道,http://sytv.xtvants.fun/mytv.php?id=zpd&token=free&user=free
卫视电影,http://sytv.xtvants.fun/mytv.php?id=wsdy&token=free&user=free
龙祥电影,http://sytv.xtvants.fun/mytv.php?id=lxsd&token=free&user=free+
rhk31,http://43.128.9.168/jjtv.php?id=10
无线财经,http://43.128.9.168/jjtv.php?id=7
明珠台,http://43.128.9.168/jjtv.php?id=2
viutv6,http://43.128.9.168/jjtv.php?id=9
明珠台,http://43.128.9.168/jjtv.php?id=13
开电视,http://43.128.9.168/jjtv.php?id=12
rhk32,http://43.128.9.168/jjtv.php?id=11

Sports plus2,http://43.128.9.168/jjtv.php?id=17
viutv,http://43.128.9.168/jjtv.php?id=8
now新闻,http://43.128.9.168/jjtv.php?id=18
now财经,http://43.128.9.168/jjtv.php?id=20
now直播,http://43.128.9.168/jjtv.php?id=19
TVB港剧,http://43.128.9.168/jjtv.php?id=23
卫视电影台,http://43.128.9.168/jjtv.php?id=22
民视,http://43.128.9.168/jjtv.php?id=24
民视第一,http://43.128.9.168/jjtv.php?id=25
民视台湾台,http://43.128.9.168/jjtv.php?id=26
民视综艺,http://43.128.9.168/jjtv.php?id=27
民视旅游,http://43.128.9.168/jjtv.php?id=28
华视,http://43.128.9.168/jjtv.php?id=30
民视新闻,http://43.128.9.168/jjtv.php?id=32
台视新闻,http://43.128.9.168/jjtv.php?id=34
中视新闻,http://43.128.9.168/jjtv.php?id=33
年代新闻,http://43.128.9.168/jjtv.php?id=37
中天新闻,http://43.128.9.168/jjtv.php?id=36
东森新闻,http://43.128.9.168/jjtv.php?id=38
中视,http://43.128.9.168/jjtv.php?id=29
东森财经,http://43.128.9.168/jjtv.php?id=39
三立inews新聞,http://43.128.9.168/jjtv.php?id=43
tvbs新闻,http://43.128.9.168/jjtv.php?id=42
tvbs,http://43.128.9.168/jjtv.php?id=40
华视新闻,http://43.128.9.168/jjtv.php?id=41
三立LIVE新闻,http://43.128.9.168/jjtv.php?id=44
BBC,http://43.128.9.168/jjtv.php?id=47
非凡新闻,http://43.128.9.168/jjtv.php?id=45
CNN,http://43.128.9.168/jjtv.php?id=49
Acna,http://43.128.9.168/jjtv.php?id=51
NHK,http://43.128.9.168/jjtv.php?id=50
abc,http://43.128.9.168/jjtv.php?id=48
壹新闻,http://43.128.9.168/jjtv.php?id=46
HBO hits,http://43.128.9.168/jjtv.php?id=60
JET综合,http://43.128.9.168/jjtv.php?id=52
天映频道,http://43.128.9.168/jjtv.php?id=63
美亚电影,http://43.128.9.168/jjtv.php?id=65
卫视电影,http://43.128.9.168/jjtv.php?id=67
东森电影,http://43.128.9.168/jjtv.php?id=69
龙祥时代,http://43.128.9.168/jjtv.php?id=73
AXN,http://43.128.9.168/jjtv.php?id=80
thrill,http://43.128.9.168/jjtv.php?id=79
WB TV,http://43.128.9.168/jjtv.php?id=82
Star Movies,http://43.128.9.168/jjtv.php?id=84
Star Movies,http://43.128.9.168/jjtv.php?id=86
ONE,http://43.128.9.168/jjtv.php?id=81
TVNMOVIES,http://43.128.9.168/jjtv.php?id=83
OFN,http://43.128.9.168/jjtv.php?id=103
TLC,http://43.128.9.168/jjtv.php?id=104
BT SPORT 1,http://43.128.9.168/jjtv.php?id=115
三立台湾台,http://43.128.9.168/jjtv.php?id=129
三立都会台,http://43.128.9.168/jjtv.php?id=131
极速频道,#genre#
港台電視31,mitv://ns2.hellotvvod.com:9906/e430793c1aff4a0fbe998d6c65ecc7cb
港台电视32,mitv://ns2.hellotvvod.com:9906/593eaccecf8a414198398a5be6654250
香港开电视,mitv://ns2.hellotvvod.com:9906/3b211df0143a447ebcc1b90f0220c6cc
﻿翡翠台(备),mitv://ns2.hellotvvod.com:9906/540a95103f094384831ab03238a8c1b6
J2,mitv://ns2.hellotvvod.com:9906/3548d226f2524bafb7c1a74831d59ded
ViuTVsix,mitv://ns2.hellotvvod.com:9906/4854b43c690c4869ac4e971e91b31fb8
ViuTV,mitv://ns2.hellotvvod.com:9906/e7fb7ada5dca4939805d6a6020ffebaa
凤凰中文台,mitv://ns2.hellotvvod.com:9906/9cfada518ad24a919bcbc8063e14435f
凤凰资讯台,mitv://ns2.hellotvvod.com:9906/542bf273e5424ac98a0fcb524a11c15d
凤凰香港台,mitv://ns2.hellotvvod.com:9906/7bd32651164140a3ba85ed357a1d3d86
TVB 星河,mitv://ns2.hellotvvod.com:9906/e811462d95524d01bb121b4c2df2bc32
阳光卫视,mitv://ns2.hellotvvod.com:9906/15c3313e434f460c9735d55fcb3138f8
澳门-MACAU,mitv://ns2.hellotvvod.com:9906/d6acf80c201148739330b8a15d6f6f14
澳门莲花,mitv://ns2.hellotvvod.com:9906/071e631eacd14f319244f1c98ab4c703
now新闻台,mitv://ns2.hellotvvod.com:9906/7f4b8aa549f24d20b4f5f6bfdc733398
now直播台,mitv://ns2.hellotvvod.com:9906/44ecd1ad983f4c618458eb0ae6572219
HKC电影台,mitv://ns2.hellotvvod.com:9906/3bf4c99c0a2f4592bb6fbeabb77ba137
凤凰电影台,mitv://ns2.hellotvvod.com:9906/90c71da6f45a415bae100bc8b380b6e2
HKC新闻台,mitv://ns2.hellotvvod.com:9906/5e309be01ddb46e5af82d26547fb759f
HKC直播新闻台,mitv://ns2.hellotvvod.com:9906/9c7a0fffa583469a96e2352162b6074f
HKC财经资讯台,mitv://ns2.hellotvvod.com:9906/6020ee7c26ec40e386a895b08a53dbeb
HKC 18,mitv://ns2.hellotvvod.com:9906/9c4f4bf7b5d74adc8e357a0c27a12b86
HKC 603,mitv://ns2.hellotvvod.com:9906/b27564518100453d8fcca11f4c9e1983
hkc體育台,mitv://ns2.hellotvvod.com:9906/9f417c8ee8664d6d991f5d6390376890
HKC Sports Plus 1,mitv://ns2.hellotvvod.com:9906/9534a6e994dc4ee98b083bdb52c40d0d
HKC综合娱乐台,mitv://ns2.hellotvvod.com:9906/ae6c415d30a84293ac8b9bbeae70f6d7
翡翠台,mitv://ns2.hellotvvod.com:9906/791c53c7c7034a359257200e79327a8a
明珠台,mitv://ns2.hellotvvod.com:9906/431eaaa24acd45f19753ffee0e7760b1
TVB經典台,mitv://ns2.hellotvvod.com:9906/cf3735f4b2654ea6b3bfb866ac9c201c
TVB娛樂新聞台,mitv://ns2.hellotvvod.com:9906/0fcec7a72a424f6fb4a2f967cd4b5130
爆谷台,mitv://ns2.hellotvvod.com:9906/6706605f61bb4ccdb4bfcf5b5b56b29b
民視第一台,https://flv3948069e.live.126.net/live/sytv_08530b58be846cc5266ddeb69e7735e9.flv
民視台灣台,https://flv3948069e.live.126.net/live/sytv_07130b22be8461cdc15ddeec8e773eb5.flv
民視新聞台,https://flv3948069e.live.126.net/live/sytv_c3b30b485e846fa1ce9ddeb1be773e8c.flv
民視影劇台,https://flv3948069e.live.126.net/live/sytv_7a730bb13e846f6a9f4ddebe2e7738c3.flv
民視綜藝台,https://flv3948069e.live.126.net/live/sytv_ba930b82de846fede7fdde9fae773298.flv
民視旅遊台,https://flv3948069e.live.126.net/live/sytv_42130b58fe846ad0680ddefd6e773390.flv
台視,https://flv3948069e.live.126.net/live/sytv_6dc30bf0ae846042380dde01be7732fe.flv
台視新聞台,https://flv3948069e.live.126.net/live/sytv_67230b6cfe846edff44dde4d4e773884.flv
台視財經台,https://flv3948069e.live.126.net/live/sytv_dac30b2e6e8461ba64fddecefe773e7b.flv
台視綜合台,https://flv3948069e.live.126.net/live/sytv_a3230bb77e846899c6cdded52e7732f3.flv
中視,https://flv3948069e.live.126.net/live/sytv_6ab30b2c4e8469732bfddefb1e773deb.flv
中視新聞台,https://flv3948069e.live.126.net/live/sytv_23f30b8c0e84637fddfdde11ee7735f1.flv
中視經典台,https://flv3948069e.live.126.net/live/sytv_a6e30b1e2e8465881fcdde9f4e7736c0.flv
中視菁采台,https://flv3948069e.live.126.net/live/sytv_28930b36ce846f2c8e6dde725e7735de.flv
華視,https://flv3948069e.live.126.net/live/sytv_1a630b0b7e846d7cf81ddee5ee7733f3.flv
華視教育體育文化台,https://flv3948069e.live.126.net/live/sytv_91030b1dae846205fdcdded56e773477.flv
華視新聞資訊台,https://flv3948069e.live.126.net/live/sytv_68830bac5e8461ebda0ddea01e773e4b.flv
